seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
33,12444,-11752,14436,-186,-472,3286,-0.09,0.07,-0.61,0.784485,-13.298106,0.540733,75.230652,5760,-5757,-820,-4177,-7013,580
34,13108,-10488,15200,-184,-595,3600,-0.1,0.07,-0.58,0.80542,-14.0158,0.855121,70.902824,5961,-4728,-711,-2612,-7160,544
35,13668,-8628,16292,-184,-620,3931,-0.11,0.06,-0.55,0.827271,-14.655307,1.159871,66.160233,6204,-3762,-386,-996,-7162,703
36,13904,-6424,15924,-173,-569,4269,-0.12,0.06,-0.51,0.849548,-15.223173,1.321836,61.051353,6423,-2844,-81,587,-6952,816
37,13840,-2364,14944,-107,-597,4497,-0.13,0.05,-0.47,0.872009,-15.622805,1.303654,55.602024,6545,-1592,-106,2306,-6311,475
38,14396,-1016,16492,-53,-763,4567,-0.13,0.05,-0.43,0.893494,-15.761639,1.331479,50.031704,6703,-222,-122,4030,-5360,98
39,14416,1484,21092,12,-791,4694,-0.13,0.04,-0.38,0.913513,-15.715123,1.52075,44.396515,6883,916,539,5567,-4158,453
40,12668,6840,21104,83,-377,4824,-0.13,0.03,-0.34,0.932068,-15.412171,1.490756,38.699467,6815,2232,1659,6886,-2312,1183
41,9156,13808,17460,-58,-75,4728,-0.13,0.03,-0.29,0.94873,-14.778425,0.864556,33.005135,6216,4396,1752,7770,460,666
42,6100,15872,17912,-239,-127,4218,-0.12,0.03,-0.24,0.962341,-14.017797,0.072934,27.615555,5214,6726,1320,7837,3552,-341
43,2552,16532,19544,-37,-76,3763,-0.11,0.03,-0.2,0.972656,-13.169904,-0.63503,22.833021,3991,7996,1242,6871,5809,-656
44,-1096,20956,19244,14,127,3361,-0.1,0.03,-0.16,0.980835,-11.921916,-1.461266,18.509912,2586,9309,1519,5523,8054,-502
45,-3808,22864,17636,-150,158,2769,-0.09,0.03,-0.13,0.986877,-10.522772,-2.446585,14.716211,1099,10676,1358,3880,10076,-660
46,-5388,21596,17552,-121,121,2053,-0.08,0.04,-0.1,0.990845,-9.18472,-3.312552,11.68056,-172,11413,1031,2225,11213,-792
47,-5380,17600,16624,46,175,1416,-0.07,0.04,-0.09,0.993347,-7.845531,-4.051717,9.477859,-1027,11190,777,897,11206,-683
48,-4456,13376,17648,190,164,1014,-0.05,0.04,-0.07,0.994934,-6.56318,-4.668688,7.969631,-1354,9985,604,101,10084,-429
49,-4108,11432,17440,131,213,812,-0.04,0.05,-0.06,0.995911,-5.441263,-5.175075,6.849906,-1331,8488,631,-243,8610,-55
50,-3644,10468,16532,71,183,575,-0.04,0.05,-0.05,0.996521,-4.545743,-5.637328,5.969454,-1187,7387,494,-357,7488,24
51,-3004,8896,18016,161,159,226,-0.03,0.05,-0.05,0.996887,-3.746462,-5.97961,5.421074,-1010,6452,451,-343,6535,133
52,-2708,7868,18468,237,386,-150,-0.02,0.06,-0.05,0.996948,-2.963516,-6.316031,5.354997,-748,5528,752,-141,5600,544
53,-2260,6596,16656,283,611,-586,-0.02,0.06,-0.05,0.996643,-2.230269,-6.927773,5.77529,-523,4801,726,52,4846,597
54,-924,3096,15208,272,671,-906,-0.01,0.07,-0.06,0.99585,-1.642568,-7.685984,6.721145,-124,3833,320,365,3823,224
