seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
20,10768,12568,32767,382,-387,-1140,0.15,-0.2,0.12,0.960999,14.93924,25.245722,-17.570034,976,4995,8541,-3605,2009,9044
21,11256,10048,32767,282,84,-1162,0.15,-0.2,0.11,0.961304,15.625691,25.084328,-16.896587,1271,4677,8736,-3263,1635,9299
22,11860,9200,32767,-75,704,-921,0.16,-0.19,0.09,0.963989,16.842272,23.72735,-14.847073,2035,3458,9006,-2082,431,9626
23,11004,10308,32767,-268,1091,-777,0.16,-0.19,0.09,0.965454,16.925568,23.046764,-14.20496,2244,3149,9026,-1708,175,9666
24,10492,10048,32232,-217,1669,-958,0.15,-0.17,0.08,0.971191,16.75746,20.164883,-12.288227,2578,3075,8961,-877,266,9775
25,9860,7736,28744,-52,2082,-1120,0.15,-0.14,0.07,0.975342,16.758688,17.606256,-10.819237,2818,2605,8441,8,61,9271
26,9184,6788,24488,-86,2321,-1163,0.15,-0.13,0.07,0.977356,16.780443,16.176786,-10.066377,2899,2317,7883,498,-10,8697
27,8216,4668,20268,-167,2404,-1168,0.15,-0.09,0.05,0.98291,16.689802,11.650988,-7.809021,3026,1294,5351,1871,-149,5994
28,7104,4228,18344,-159,2406,-1142,0.15,-0.08,0.05,0.984436,16.601311,10.144329,-7.082051,3051,931,4477,2223,-221,5022
29,6440,2704,15808,-130,2428,-1185,0.14,-0.04,0.04,0.987915,16.319035,5.688655,-4.992233,3070,147,2279,2858,-324,2521
30,5824,1712,13776,-3,2423,-1157,0.14,-0.03,0.03,0.98877,16.222666,4.194511,-4.290129,3085,-195,1638,2997,-476,1739
31,4260,268,8836,-92,2362,-1097,0.14,0.0,0.02,0.98999,16.028582,-0.223655,-2.317865,3082,-976,-514,3110,-662,-775
32,3280,104,6824,-105,2191,-1017,0.14,0.02,0.02,0.990112,15.908463,-1.652148,-1.692917,2993,-1276,-1354,2975,-740,-1737
33,1880,-2116,4204,-77,1910,-900,0.13,0.05,0.01,0.989685,15.505687,-5.556788,0.024777,2685,-2040,-3388,2330,-998,-4052
34,892,-3548,1432,-28,1697,-757,0.13,0.06,0.0,0.989319,15.340298,-6.74019,0.538016,2576,-2392,-4062,2051,-1186,-4820
35,-300,-1264,688,189,1092,-490,0.13,0.08,-0.0,0.987854,15.075782,-9.649858,1.751425,2114,-2971,-6005,1000,-1292,-6831
36,-440,-1824,1204,248,817,-449,0.13,0.09,-0.01,0.987244,15.133906,-10.347329,2.073268,1983,-2901,-6385,720,-1124,-7163
37,-968,-1576,-496,265,608,-269,0.13,0.1,-0.01,0.985718,15.3641,-11.880738,2.900074,1694,-2958,-6807,150,-1047,-7538
38,-1312,584,-2208,254,331,-132,0.13,0.11,-0.01,0.985229,15.463599,-12.287742,3.094063,1609,-2934,-7158,-58,-919,-7847
39,-1008,700,480,214,-168,-151,0.14,0.11,-0.01,0.984253,15.916706,-12.726083,3.457679,1393,-2207,-7725,-411,-4,-8143
40,-688,1472,640,208,-267,-122,0.14,0.11,-0.02,0.984131,16.038078,-12.659356,3.57943,1365,-2116,-7619,-400,71,-8013
41,-440,1060,-1328,303,-588,-146,0.14,0.1,-0.02,0.984009,16.452602,-12.18752,3.897755,1360,-1789,-7823,-357,502,-8115
42,-352,60,340,346,-878,-120,0.14,0.1,-0.02,0.98407,16.64159,-11.849519,4.022635,1348,-1819,-7936,-343,533,-8227
43,-36,1692,1156,200,-1168,87,0.15,0.09,-0.02,0.984741,17.084602,-10.19664,4.198454,1262,-2007,-7555,-134,303,-7910
44,328,3288,1660,184,-1365,119,0.15,0.08,-0.02,0.985107,17.205036,-9.470549,4.145354,1204,-1865,-7445,-63,422,-7756
45,1352,4980,4976,228,-1744,83,0.15,0.06,-0.03,0.986084,17.669758,-6.752951,3.951016,1085,-1131,-6770,312,967,-6873
46,2440,5856,7248,89,-1854,29,0.16,0.05,-0.03,0.986328,17.850725,-5.659361,3.888916,1102,-830,-6313,523,1125,-6341
47,3612,4736,6568,-76,-1893,-64,0.16,0.01,-0.03,0.986938,18.040249,-2.182186,3.816008,1287,-333,-5047,1169,1180,-4947
48,4928,5032,7832,-68,-2109,-90,0.16,0.0,-0.03,0.987,18.042982,-0.971272,3.824939,1369,-285,-4911,1366,1164,-4779
49,6808,4304,12824,-113,-2310,-156,0.16,-0.03,-0.04,0.986389,18.070614,3.198527,3.931736,1737,-229,-3606,2002,723,-3396
50,7452,3336,13868,-219,-2285,-146,0.15,-0.05,-0.04,0.985901,18.035805,4.671359,3.990908,1874,-279,-2956,2157,438,-2734
51,8348,1764,14616,-491,-2374,-10,0.15,-0.09,-0.05,0.984009,17.513466,9.110397,4.192097,2041,-746,-1590,2243,-517,-1395
52,9160,1876,16336,-421,-2513,55,0.14,-0.1,-0.05,0.983215,17.218626,10.658386,4.22616,2065,-911,-1249,2213,-800,-1055
53,8988,4152,21200,-342,-2516,62,0.13,-0.14,-0.06,0.979065,16.535057,15.557863,4.275475,1931,-786,589,1606,-1180,846
54,9056,4132,22636,-326,-2406,-17,0.13,-0.16,-0.06,0.977295,16.38739,17.103951,4.340416,1812,-582,1339,1234,-1148,1603
55,9212,3136,24556,-330,-2253,-73,0.12,-0.2,-0.06,0.971375,16.029022,21.330227,4.75421,1456,-326,3212,43,-1228,3321
56,9212,3032,25808,-387,-2149,-49,0.12,-0.21,-0.07,0.96936,15.879806,22.621986,4.948822,1331,-381,3755,-381,-1345,3749
57,9184,5008,29880,-341,-2057,-64,0.11,-0.24,-0.07,0.963196,15.341104,26.139154,5.614928,904,-147,5374,-1747,-1227,5015
58,9960,4980,32767,-286,-1930,-132,0.1,-0.25,-0.07,0.961121,15.226351,27.202854,5.87715,809,90,6195,-2306,-1070,5707
59,11552,5952,32767,-227,-1337,-222,0.1,-0.27,-0.08,0.955566,15.024778,29.705357,6.780499,951,581,8258,-3480,-789,7529
60,12272,6304,32767,-202,-918,-282,0.09,-0.27,-0.08,0.954224,14.992786,30.235165,7.107758,1115,754,8625,-3592,-662,7927
61,12872,6216,32767,-209,-85,-384,0.09,-0.28,-0.09,0.952515,14.92063,30.773701,8.118061,1655,1230,9216,-3489,-306,8770
62,12608,6408,32767,-176,482,-409,0.09,-0.28,-0.09,0.95282,14.854589,30.545019,8.470262,1834,1237,9296,-3347,-333,8942
63,12000,5696,32767,-55,1145,-504,0.09,-0.26,-0.1,0.956604,14.62288,28.627745,9.409518,2177,1265,9319,-2769,-407,9237
64,11400,6484,32767,-26,1632,-523,0.09,-0.24,-0.1,0.960266,14.534305,26.664616,9.950225,2347,1223,9240,-2283,-542,9319
65,10352,7612,27828,-84,2112,-603,0.09,-0.22,-0.11,0.964783,14.408228,24.110174,10.475361,2441,1388,8646,-1501,-418,8955
66,9444,6836,24596,-131,2324,-780,0.1,-0.2,-0.11,0.969177,14.351768,21.210438,11.129988,2469,1598,7215,-421,-130,7778
67,8884,5720,22120,-156,2464,-916,0.1,-0.17,-0.12,0.9729,14.307027,18.165039,11.971951,2500,1456,5767,496,-157,6430
68,8772,3580,20772,-307,2572,-941,0.1,-0.15,-0.12,0.976074,14.152679,15.027575,12.960535,2651,1007,4490,1277,-502,5129
69,7832,3088,16444,-506,2704,-824,0.1,-0.12,-0.13,0.978882,13.667932,11.844296,13.933957,2871,487,3198,1976,-887,3742
70,6656,2648,13792,-520,2525,-750,0.1,-0.09,-0.14,0.981201,13.008925,8.714669,14.822955,2920,110,1451,2489,-984,1864
71,5804,2376,14480,-463,2369,-749,0.1,-0.07,-0.14,0.982605,12.403335,5.866302,15.643078,2889,-3,316,2695,-903,601
72,4956,1816,11416,-399,2446,-774,0.1,-0.04,-0.15,0.983215,11.863053,3.066657,16.495237,2862,-246,-427,2705,-1007,-314
73,3484,-28,7472,-427,2334,-772,0.1,-0.02,-0.15,0.983215,11.321257,0.212818,17.373106,2750,-568,-1723,2558,-1047,-1790
74,2732,-1900,5936,-344,2063,-697,0.1,0.01,-0.16,0.982666,10.737306,-2.43395,18.233442,2608,-1083,-3073,2193,-1234,-3328
75,1420,-1360,3596,-309,1816,-509,0.09,0.03,-0.16,0.98175,10.174093,-4.791942,18.980728,2402,-1617,-4186,1652,-1448,-4591
76,252,-1744,2740,-238,1419,-411,0.09,0.04,-0.17,0.980713,9.672289,-6.821549,19.556129,2104,-1810,-5284,1072,-1308,-5723
77,-544,-704,4456,-84,1075,-353,0.09,0.06,-0.17,0.979553,9.316297,-8.398609,20.047609,1774,-1840,-5725,551,-1127,-6142
78,-896,-936,4900,-38,887,-330,0.09,0.07,-0.17,0.978333,9.115404,-9.677447,20.520557,1515,-1775,-5713,192,-963,-6091
79,-1448,-1552,4572,-24,679,-236,0.09,0.08,-0.17,0.977234,8.919465,-10.727934,20.935595,1348,-1848,-5645,-95,-973,-6011
80,-1756,-652,5828,17,391,-137,0.09,0.09,-0.18,0.97644,8.755347,-11.483049,21.204351,1161,-1758,-5546,-304,-839,-5864
81,-1808,112,8716,104,162,-79,0.09,0.09,-0.18,0.975891,8.716334,-11.879557,21.388382,1024,-1589,-5034,-338,-736,-5315
82,-1888,44,10280,53,128,-41,0.09,0.09,-0.18,0.975586,8.739069,-12.047956,21.499041,931,-1396,-4171,-245,-704,-4433
83,-2288,608,10844,-15,108,37,0.09,0.09,-0.18,0.975525,8.686375,-12.188345,21.521639,840,-1259,-3477,-190,-696,-3722
84,-2180,868,12260,-68,75,89,0.09,0.09,-0.18,0.975586,8.60675,-12.281442,21.455544,715,-1026,-2893,-140,-567,-3096
85,-2184,264,13164,-331,107,218,0.09,0.09,-0.18,0.975952,8.391137,-12.334876,21.276104,681,-912,-2226,-35,-599,-2426
86,-2412,136,12372,-591,82,479,0.08,0.09,-0.17,0.976929,7.820565,-12.371141,20.820366,657,-977,-1934,-38,-732,-2141
87,-2656,1172,11144,-636,7,612,0.08,0.1,-0.17,0.978394,7.128722,-12.354993,20.062897,548,-846,-1966,-97,-595,-2125
88,-2920,2180,10368,-604,-205,586,0.07,0.1,-0.16,0.980042,6.498397,-12.199978,19.1789,451,-427,-2235,-88,-151,-2312
