seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
26,5204,2464,15276,12,-37,161,0.01,-0.16,-0.31,0.93634,7.288589,16.981375,37.646793,317,-550,-65,-60,-634,-35
27,4196,7024,17452,185,-121,-6,0.01,-0.16,-0.31,0.936523,7.411424,17.092575,37.496517,129,207,95,187,98,153
28,4768,2488,18240,47,11,-371,0.02,-0.16,-0.31,0.935669,7.87935,17.111353,37.68084,-7,887,650,305,764,729
29,5236,56,15836,-194,166,-231,0.02,-0.16,-0.32,0.934692,7.919976,16.917631,38.098801,68,238,743,-40,203,755
30,5588,-888,14424,-268,92,4,0.01,-0.16,-0.32,0.934631,7.517472,16.744036,38.305359,193,-434,311,-206,-437,296
31,5932,-824,14772,-91,-23,186,0.01,-0.16,-0.32,0.934998,7.064825,16.781078,38.272289,363,-875,-61,-226,-920,-56
32,4616,4052,15240,176,-105,276,0.01,-0.16,-0.31,0.935791,6.844749,16.948244,37.993668,350,-790,-214,-136,-858,-191
33,3552,11832,20036,294,-185,-145,0.01,-0.16,-0.31,0.935913,7.298324,17.135534,37.748867,-69,1004,305,438,872,390
34,4760,2024,19564,-2,231,-805,0.02,-0.16,-0.32,0.934021,8.142885,16.981262,38.260006,-201,1918,1340,556,1744,1469
35,5548,-1960,14892,-319,436,-469,0.02,-0.16,-0.33,0.932312,8.139476,16.377096,39.094112,64,406,1137,-56,359,1153
36,6032,-3408,13176,-357,207,-48,0.01,-0.15,-0.33,0.932068,7.549974,15.968784,39.474781,325,-755,211,-280,-776,195
37,6584,-4648,12572,-92,-20,275,0.01,-0.15,-0.33,0.932678,6.888935,15.971496,39.426365,597,-1709,-528,-446,-1751,-536
38,5528,-548,13128,263,-249,628,0.0,-0.15,-0.32,0.934082,6.43166,16.316484,38.938633,699,-2189,-993,-511,-2243,-985
39,3416,12060,19236,600,-506,481,0.01,-0.16,-0.32,0.935608,6.713014,16.894802,38.11174,254,-453,-571,94,-562,-519
40,3360,8116,22144,368,-105,-359,0.01,-0.16,-0.31,0.935059,7.848429,17.262974,37.86515,-234,1858,1036,580,1707,1152
41,4652,1620,17060,-100,358,-543,0.02,-0.16,-0.32,0.933533,8.490658,16.872263,38.37455,-312,1594,1640,188,1564,1686
42,5472,-1512,13132,-442,231,-247,0.02,-0.16,-0.32,0.932739,8.242502,16.359053,38.910126,-68,371,771,-64,385,764
43,6576,-3180,13480,-295,-105,50,0.01,-0.16,-0.33,0.932617,7.557446,16.310829,39.170837,285,-713,-220,-153,-752,-219
44,6336,-2292,15728,9,-231,349,0.01,-0.16,-0.32,0.932983,7.004579,16.696365,39.071331,571,-1514,-381,-374,-1575,-374
45,4232,11332,20548,325,-236,390,0.01,-0.16,-0.32,0.934143,6.917301,17.107616,38.543407,358,-522,244,-117,-608,276
46,3296,9684,21116,112,238,-485,0.01,-0.16,-0.32,0.933899,7.710209,17.076632,38.406578,-80,2024,1474,677,1775,1632
47,4264,244,15176,-321,574,-756,0.02,-0.16,-0.33,0.93219,8.171227,16.311676,39.14983,-195,1732,1528,431,1587,1633
48,5784,-2376,11856,-463,284,-382,0.02,-0.15,-0.33,0.93103,7.727863,15.617846,39.89896,23,250,284,87,200,309
49,7208,-6976,12876,-235,-55,-23,0.01,-0.15,-0.34,0.930481,7.046311,15.565562,40.291748,481,-1287,-646,-264,-1350,-640
50,7536,-7600,12908,175,-151,500,0.0,-0.15,-0.33,0.931091,6.385378,15.92023,40.139668,974,-2831,-978,-763,-2897,-970
51,4380,5108,16832,795,-340,981,0.0,-0.15,-0.32,0.933411,6.196036,16.47348,39.194241,912,-2816,-872,-777,-2858,-864
52,2324,15876,22356,717,-202,350,0.01,-0.16,-0.32,0.935486,7.231526,16.945339,37.986679,137,772,518,397,578,624
53,1712,10352,20352,315,358,-496,0.02,-0.16,-0.32,0.934998,8.593533,16.651525,37.85326,-602,2910,1836,665,2797,1983
54,3656,2528,14276,-412,487,-724,0.03,-0.16,-0.32,0.933472,9.231256,15.768811,38.484447,-699,2597,1519,546,2550,1653
55,5972,-5252,12112,-791,127,-474,0.02,-0.15,-0.33,0.932007,8.558463,15.206533,39.398392,-207,662,152,203,654,185
56,7708,-5756,14668,-207,-172,-4,0.02,-0.15,-0.33,0.931274,7.562192,15.338069,39.919823,425,-1391,-494,-402,-1381,-536
57,5632,-2116,14800,115,-104,433,0.01,-0.15,-0.33,0.931824,6.956334,15.74722,39.784679,889,-2401,-459,-687,-2462,-477
58,4068,12680,19792,500,-130,317,0.01,-0.15,-0.33,0.933289,7.094742,16.053099,39.118912,491,-457,89,62,-652,166
59,3684,4908,18564,245,251,-431,0.02,-0.15,-0.33,0.932861,8.102245,15.907781,39.03577,61,1458,986,626,1174,1153
60,5724,-1708,15524,-160,302,-364,0.02,-0.15,-0.33,0.931763,8.465895,15.404445,39.468292,131,772,855,312,570,959
61,6388,-4608,14172,-180,197,77,0.02,-0.15,-0.33,0.93158,7.988921,15.140305,39.74577,490,-922,278,-283,-1006,270
62,4408,-160,14176,192,63,514,0.02,-0.15,-0.33,0.932922,7.482148,15.133377,39.404243,630,-1784,-233,-553,-1801,-282
63,484,15380,17240,332,-121,422,0.02,-0.15,-0.32,0.934814,7.616282,15.249801,38.643074,13,-14,-199,58,-31,-188
64,1672,13588,18940,156,-16,-778,0.03,-0.15,-0.32,0.934204,8.700057,15.146882,38.568325,-836,3354,573,1203,3187,817
65,5536,-2456,17020,-118,204,-1250,0.03,-0.15,-0.33,0.930176,9.516776,14.681673,39.883564,-583,2506,931,830,2344,1141
66,7964,-8988,16180,-164,248,-640,0.03,-0.14,-0.34,0.927002,9.324991,14.286687,41.155659,353,-560,724,-307,-623,691
67,7936,-9348,13692,-209,306,243,0.02,-0.14,-0.35,0.926819,8.486854,14.139748,41.516392,1184,-2997,241,-1123,-3028,91
68,5092,-496,12408,223,118,956,0.02,-0.14,-0.34,0.929565,7.640246,14.157198,40.80135,1311,-3578,-596,-1134,-3616,-713
69,1868,15140,16996,516,-191,808,0.02,-0.14,-0.33,0.932983,7.786375,14.402899,39.486988,543,-869,-722,70,-1055,-671
70,1588,10476,19832,398,-62,-235,0.03,-0.14,-0.33,0.933594,8.918353,14.515023,38.898911,-302,2251,314,1037,1965,562
71,2948,2604,17652,-28,114,-494,0.04,-0.14,-0.33,0.931885,9.70587,14.2299,39.321346,-545,2025,952,543,1945,1106
72,3976,560,14256,-536,4,-264,0.03,-0.14,-0.34,0.930725,9.479692,13.966828,39.883377,-387,830,590,55,904,604
73,4968,376,14072,-478,-234,-152,0.03,-0.14,-0.34,0.930115,8.788378,14.066547,40.299904,-118,88,-52,-17,140,-65
74,5660,-844,14732,-360,-408,-84,0.02,-0.14,-0.34,0.929321,8.198763,14.48948,40.657452,160,-456,-343,-72,-471,-351
75,6228,-1840,15320,-216,-533,74,0.02,-0.15,-0.34,0.928589,7.681088,15.149626,40.887596,419,-964,-318,-211,-1029,-319
76,6276,-2132,14980,-101,-599,340,0.01,-0.15,-0.34,0.928467,7.197987,15.96592,40.863834,606,-1444,-236,-397,-1515,-232
77,5960,-480,15252,122,-680,591,0.0,-0.16,-0.33,0.929077,6.81951,16.904617,40.477921,590,-1495,-208,-436,-1548,-195
