seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
14,10164,2492,17636,552,475,-4603,0.07,0.11,-0.2,0.969971,5.208683,-14.334204,24.749926,6030,2336,288,6389,-221,-1009
15,10336,340,14832,601,623,-4684,0.07,0.11,-0.25,0.958496,4.519048,-14.730077,30.466866,6568,1375,251,6295,-1924,-1323
16,10416,-3088,12844,403,470,-4648,0.07,0.12,-0.3,0.944519,3.586711,-15.106076,36.228996,6945,366,-331,5666,-3453,-2106
17,10292,-3992,13960,288,270,-4404,0.06,0.12,-0.35,0.928955,2.274413,-15.117087,41.811821,7132,-695,-717,4656,-4850,-2578
18,10660,-2296,14436,266,210,-4285,0.06,0.12,-0.39,0.912292,0.974385,-14.821123,47.097652,7184,-1049,-752,3940,-5574,-2581
19,11920,-6448,14100,104,166,-4374,0.05,0.11,-0.43,0.893738,-0.314951,-14.315623,52.368416,7292,-1324,-758,3241,-6212,-2530
20,11832,-10932,13384,-11,140,-4149,0.04,0.11,-0.47,0.873291,-1.970872,-13.609257,57.633553,7424,-2474,-886,1722,-7258,-2524
21,10792,-14040,13772,-21,41,-3786,0.03,0.11,-0.51,0.852356,-3.765998,-12.690893,62.57008,7447,-3792,-1081,-109,-8063,-2445
22,10728,-14172,14368,143,67,-3428,0.02,0.11,-0.54,0.831787,-5.395409,-11.593236,67.06823,7224,-4792,-946,-1732,-8324,-1932
23,10728,-16936,15556,303,47,-3221,0.01,0.11,-0.57,0.811401,-6.663815,-10.509905,71.250954,6936,-5562,-838,-3134,-8234,-1448
24,10848,-20988,14552,219,134,-2863,-0.0,0.11,-0.6,0.791321,-7.844982,-9.367212,75.150299,6763,-6689,-543,-4755,-8223,-730
25,9772,-23588,14540,233,54,-2274,-0.02,0.11,-0.63,0.772949,-9.156855,-8.328884,78.533691,6439,-8095,-701,-6669,-7930,-342
26,8724,-23452,15732,215,27,-1614,-0.03,0.11,-0.64,0.758179,-10.367131,-7.279338,81.13131,6000,-9101,-496,-8007,-7403,380
27,8112,-23288,15896,185,1,-1077,-0.04,0.11,-0.65,0.747375,-11.434098,-6.383463,82.951134,5538,-9409,-322,-8533,-6755,924
28,7892,-20892,15436,184,-20,-550,-0.05,0.11,-0.66,0.740112,-12.390628,-5.604351,84.110657,5070,-9411,-192,-8660,-6126,1327
29,7776,-23236,16876,102,-138,-197,-0.06,0.11,-0.67,0.736145,-13.197515,-4.897827,84.679825,4833,-9141,-195,-8456,-5766,1477
30,8196,-23876,17612,-35,-74,368,-0.07,0.11,-0.67,0.735107,-14.160074,-4.208086,84.691948,4671,-9373,327,-8535,-5639,2260
31,8080,-21920,15520,-93,5,966,-0.08,0.11,-0.66,0.737976,-15.217524,-3.818019,83.995758,4584,-9365,498,-8378,-5644,2626
32,7760,-20356,15832,-120,-112,1420,-0.08,0.12,-0.65,0.744629,-16.189888,-3.653589,82.61322,4511,-8835,216,-7782,-5676,2377
33,7912,-18684,17704,-85,-101,1814,-0.09,0.12,-0.64,0.754272,-17.015148,-3.551281,80.656372,4466,-8151,342,-6881,-5764,2430
34,7820,-16776,16720,-143,73,2167,-0.1,0.12,-0.62,0.766235,-17.673357,-3.720511,78.254417,4478,-7299,662,-5722,-5874,2550
35,8584,-16092,15364,-214,98,2510,-0.1,0.13,-0.6,0.779846,-18.312336,-4.178277,75.473679,4599,-6513,525,-4708,-6068,2202
36,8756,-14496,14696,-262,61,2882,-0.11,0.13,-0.58,0.795166,-18.926151,-4.761709,72.236229,4847,-5843,223,-3777,-6366,1696
37,8716,-12824,13964,-305,-66,3224,-0.11,0.13,-0.56,0.812073,-19.451818,-5.430268,68.521637,5012,-5083,-146,-2768,-6492,1073
38,8316,-9952,14056,-295,-222,3498,-0.12,0.14,-0.53,0.830322,-19.820908,-6.104947,64.334389,5125,-4082,-430,-1517,-6373,428
39,8168,-7656,15340,-326,-264,3629,-0.12,0.14,-0.5,0.849182,-19.946005,-6.738046,59.819336,5177,-2930,-315,-45,-5955,91
40,8552,-8288,15008,-371,-222,3706,-0.12,0.14,-0.46,0.867371,-19.965059,-7.395823,55.192497,5291,-2125,-119,1151,-5584,-72
41,8984,-7208,14092,-294,-212,3887,-0.12,0.14,-0.43,0.884766,-19.936026,-8.127319,50.433029,5456,-1722,-206,1937,-5373,-381
42,8892,-4592,13808,-198,-296,4098,-0.12,0.14,-0.39,0.901794,-19.665754,-8.885429,45.475552,5610,-1209,-375,2749,-4984,-813
43,8792,-440,14576,-205,-445,4239,-0.12,0.14,-0.35,0.918579,-19.057137,-9.575416,40.277874,5755,-95,-546,3889,-4029,-1435
44,8292,1368,16720,-297,-543,4193,-0.12,0.13,-0.31,0.934326,-18.221313,-10.048697,34.992287,5797,1158,-259,5038,-2651,-1610
45,7548,2408,16872,-276,-469,4108,-0.12,0.13,-0.27,0.94812,-17.32733,-10.395639,29.805832,5717,2063,220,5765,-1304,-1429
46,5820,6604,16724,-154,-394,4057,-0.11,0.12,-0.22,0.959961,-16.253929,-10.776989,24.766314,5408,3007,415,6026,220,-1446
47,3636,10252,16000,-220,-375,3839,-0.11,0.12,-0.18,0.96991,-14.890417,-11.186803,19.917017,4841,4362,456,5932,2209,-1606
48,2152,11800,16100,-467,-519,3466,-0.1,0.12,-0.14,0.977661,-13.586045,-11.483636,15.341732,4056,5703,244,5300,4166,-1887
49,908,11856,19192,-558,-565,3127,-0.1,0.11,-0.11,0.983337,-12.540917,-11.461979,11.16863,3306,6480,578,4505,5545,-1482
50,-808,15196,18472,-502,-379,2879,-0.09,0.11,-0.07,0.987305,-11.548404,-11.45114,7.343216,2562,7164,1025,3598,6717,-930
51,-1672,16036,18524,-467,-301,2315,-0.09,0.1,-0.04,0.989868,-10.435185,-11.540449,3.94876,1872,8167,1155,2620,8009,-710
52,-2520,12976,18592,-290,-137,1714,-0.08,0.1,-0.02,0.991333,-9.402032,-11.586362,1.327628,1289,8328,1350,1728,8351,-286
53,-3164,11312,18108,-71,5,1382,-0.07,0.1,-0.0,0.992065,-8.375339,-11.758456,-0.628887,822,7772,1229,972,7850,-85
54,-3840,10188,15856,-100,98,1224,-0.06,0.1,0.01,0.99231,-7.38984,-12.036957,-2.251591,475,7071,924,382,7135,-92
55,-3776,10200,15144,-54,34,1050,-0.06,0.11,0.03,0.992249,-6.522419,-12.329924,-3.711776,202,6517,419,-128,6521,-359
56,-3556,9180,17160,9,-82,797,-0.05,0.11,0.04,0.992188,-5.651033,-12.475378,-4.891448,67,6086,177,-405,6059,-427
57,-3608,7472,17400,12,71,614,-0.05,0.11,0.04,0.992126,-4.876369,-12.495489,-5.780885,33,5479,506,-402,5487,30
58,-3440,7332,15520,35,186,522,-0.04,0.11,0.05,0.991882,-4.201956,-12.709747,-6.478528,44,4848,415,-404,4848,47
59,-3772,5900,14060,-45,122,376,-0.04,0.11,0.06,0.991516,-3.614483,-12.958782,-7.066113,77,4395,-28,-459,4360,-314
60,-3672,4544,15304,-123,-50,250,-0.03,0.11,0.06,0.991272,-3.243258,-13.067585,-7.494697,58,3791,-355,-503,3731,-567
61,-3952,2896,16048,-223,-46,157,-0.03,0.11,0.06,0.99115,-3.103231,-13.021228,-7.794734,9,3093,-254,-455,3041,-412
62,-3788,2636,15032,-151,-8,106,-0.03,0.11,0.06,0.991028,-3.120692,-13.015862,-8.026686,-36,2484,-211,-419,2435,-328
63,-3508,2060,14948,-49,-100,21,-0.03,0.11,0.07,0.990967,-3.0642,-12.989042,-8.156498,-17,2102,-364,-386,2046,-459
