seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
23,-4716,23596,18324,330,-180,224,-0.02,0.06,0.27,0.961426,-0.195031,-7.347741,-31.301487,-865,10764,333,-6258,8796,404
24,-4388,22548,18056,265,23,-502,-0.0,0.07,0.27,0.961365,1.47767,-7.349452,-31.232491,-1070,10924,696,-6443,8843,1106
25,-3960,19688,16048,63,96,-1132,0.01,0.07,0.26,0.963013,2.753229,-7.581769,-30.327669,-1053,10533,587,-6086,8593,1221
26,-2424,18432,16536,-34,2,-1677,0.01,0.07,0.25,0.966125,3.594392,-7.811027,-28.711018,-803,9834,341,-5316,8250,1057
27,-1092,16372,16268,-129,-33,-2207,0.02,0.08,0.23,0.97052,4.11738,-7.950501,-26.422558,-324,9045,238,-4225,7953,923
28,1156,16072,16848,-183,-107,-2654,0.02,0.08,0.2,0.975769,4.355122,-8.000668,-23.540766,278,8289,178,-2989,7700,760
29,2544,14444,18220,-202,-48,-3087,0.03,0.07,0.18,0.981323,4.40442,-7.938424,-20.122866,1060,7670,384,-1563,7548,816
30,3580,14840,17540,-100,173,-3474,0.03,0.07,0.14,0.986694,4.359382,-7.978236,-16.212864,1792,7184,688,-175,7369,971
31,4904,13796,15788,15,325,-3986,0.03,0.08,0.1,0.991211,4.39731,-8.256619,-11.784643,2519,7057,552,1098,7397,718
32,6140,12496,15580,309,308,-4378,0.03,0.08,0.06,0.994507,4.481916,-8.616104,-6.712561,3282,6474,132,2491,6816,138
33,7560,11740,15248,408,289,-4755,0.04,0.08,0.01,0.995972,4.709037,-8.942875,-1.155352,3930,6036,-50,3751,6145,-170
34,11076,7736,13904,274,97,-5132,0.04,0.08,-0.04,0.995178,4.783152,-9.178215,4.825537,4696,5453,-341,5025,5122,-635
35,11820,4020,14824,193,-80,-5148,0.05,0.08,-0.09,0.99176,4.481607,-9.070398,11.071262,5663,4235,-663,6213,3215,-1218
36,12548,-656,16708,5,-137,-4983,0.04,0.07,-0.15,0.985901,3.778514,-8.610974,17.222088,6336,2578,-463,6704,722,-1237
37,12240,-5136,18128,85,8,-4672,0.04,0.06,-0.2,0.9776,2.761704,-8.033883,23.102871,6733,596,25,6390,-2015,-887
38,12644,-7268,17212,334,185,-4377,0.03,0.06,-0.24,0.967285,1.896937,-7.564646,28.623571,6901,-1080,392,5551,-4220,-555
39,13320,-14304,17100,314,179,-4144,0.03,0.06,-0.29,0.955261,1.158701,-7.1409,33.88134,7118,-2832,387,4347,-6294,-557
40,12728,-21840,19264,282,110,-3510,0.02,0.05,-0.33,0.942383,0.064304,-6.539003,38.727642,7234,-5595,578,2186,-8894,-255
41,11120,-23452,19708,336,273,-2489,0.01,0.05,-0.36,0.930786,-1.215794,-5.87997,42.612946,7054,-8146,1145,-219,-10817,587
42,8512,-18012,16804,440,356,-1499,0.0,0.05,-0.38,0.92218,-2.243934,-5.50997,45.241417,6463,-9174,1085,-1850,-11090,816
43,7180,-12512,18040,339,181,-1050,-0.0,0.05,-0.4,0.916565,-2.781925,-5.247784,46.880241,5620,-8217,741,-2073,-9744,620
44,5948,-13412,18724,167,252,-870,-0.01,0.05,-0.41,0.912109,-3.21925,-4.932377,48.133873,4891,-7111,941,-1927,-8414,913
45,4308,-13052,17220,151,403,-492,-0.01,0.05,-0.41,0.908569,-3.789924,-4.848069,49.083153,4195,-6646,937,-2163,-7545,1014
46,2636,-10340,14900,68,447,-113,-0.02,0.06,-0.42,0.906616,-4.304027,-5.02884,49.557667,3443,-6006,476,-2267,-6528,619
47,1196,-8152,12888,-26,383,113,-0.02,0.06,-0.42,0.906128,-4.773068,-5.343383,49.625618,2690,-5033,-230,-2103,-5309,-61
48,232,-6360,12620,-51,202,225,-0.02,0.06,-0.42,0.906433,-5.179935,-5.622188,49.471947,2014,-4036,-957,-1869,-4141,-783
49,-204,-5800,12804,-152,53,295,-0.02,0.07,-0.41,0.907288,-5.53107,-5.737549,49.179081,1486,-3152,-1333,-1584,-3170,-1166
50,-496,-5556,13776,-318,-77,550,-0.03,0.07,-0.41,0.90863,-5.989143,-5.72495,48.73307,1118,-2625,-1418,-1426,-2563,-1242
51,-752,-4576,14188,-417,-121,759,-0.03,0.07,-0.41,0.911011,-6.561231,-5.644803,47.961296,832,-2167,-1323,-1238,-2072,-1143
52,-1008,-3468,13604,-361,-83,901,-0.04,0.07,-0.4,0.914429,-7.131627,-5.600698,46.873322,608,-1591,-1212,-926,-1545,-1059
53,-1536,-2640,11740,-72,-94,865,-0.04,0.07,-0.39,0.91803,-7.442165,-5.629019,45.733761,436,-1065,-1397,-676,-1081,-1283
