seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
22,11604,308,20152,720,-1678,2323,0.07,-0.16,-0.01,0.984314,8.549788,18.446455,-0.367845,3050,-895,1582,2391,-1220,2322
23,11996,3380,24532,729,-1733,2555,0.07,-0.18,0.02,0.980225,8.409292,21.184307,-3.698215,2816,-659,2552,1755,-1011,3281
24,11780,8192,28432,334,-1670,2748,0.07,-0.2,0.04,0.97522,7.928476,23.804495,-7.28863,2546,310,3979,735,-196,4672
25,12344,10324,32767,301,-1554,2632,0.07,-0.22,0.07,0.969604,7.136571,26.165337,-10.916285,2245,1852,5648,-688,1061,6226
26,12108,11424,32767,323,-1082,2419,0.07,-0.24,0.1,0.96405,6.413402,27.990068,-14.304577,2087,3037,7337,-2088,1868,7717
27,11624,12448,32767,212,-617,2274,0.08,-0.24,0.12,0.959351,5.741819,29.084599,-17.407248,1956,4032,8258,-3123,2558,8483
28,11600,15532,32767,74,-269,2136,0.08,-0.25,0.14,0.955566,5.04668,29.586676,-20.195316,1837,5167,8745,-3991,3435,8877
29,11988,17964,32767,49,157,1865,0.08,-0.25,0.16,0.952698,4.543283,29.572908,-22.600624,1813,6415,8988,-4696,4452,9128
30,12180,18544,32767,39,858,1448,0.08,-0.24,0.18,0.951416,4.37059,28.898684,-24.445528,1952,7423,9074,-5045,5308,9358
31,12052,17108,32767,-139,1592,991,0.08,-0.23,0.19,0.952332,4.412354,27.367067,-25.596992,2171,7849,9045,-4920,5730,9542
32,12388,14668,32767,-219,1951,683,0.08,-0.21,0.2,0.954834,4.464012,25.222322,-26.179262,2484,7804,8948,-4378,5855,9677
33,12304,12076,31968,-275,2305,542,0.08,-0.18,0.2,0.958069,4.471845,22.70117,-26.385424,2976,7139,8824,-3327,5567,9776
34,11316,11100,24824,-308,2754,391,0.07,-0.16,0.21,0.961853,4.347126,19.698351,-26.410604,3318,6404,7893,-2064,5415,8985
35,10580,8900,23144,-86,2799,139,0.07,-0.13,0.21,0.965393,4.374961,16.477152,-26.320158,3460,5536,5989,-723,5231,7112
36,9740,7208,20732,-88,2978,36,0.06,-0.1,0.22,0.968506,4.552543,13.253971,-26.127068,3616,4580,4744,383,4788,5785
37,8632,9048,17556,-19,2990,-6,0.06,-0.08,0.22,0.971069,4.727102,9.869048,-25.924109,3720,3932,3098,1243,4621,3998
38,6656,8836,15160,66,3028,-304,0.06,-0.05,0.22,0.9729,5.095962,6.540492,-25.681068,3688,3863,1830,1527,4787,2571
39,5448,8256,12668,158,2961,-567,0.05,-0.02,0.22,0.974365,5.595091,3.123023,-25.224144,3528,3701,581,1609,4755,1129
40,3664,8728,12180,96,2825,-687,0.05,0.01,0.21,0.975464,6.157794,-0.24991,-24.544821,3334,3376,-518,1603,4492,-167
41,1800,8536,8500,83,2731,-873,0.05,0.04,0.21,0.975952,6.624872,-3.544059,-23.779297,3032,3336,-1384,1278,4383,-1175
42,536,7308,7344,106,2452,-1019,0.05,0.07,0.2,0.976074,7.065254,-6.785408,-22.834051,2707,3189,-2493,851,4157,-2386
43,-188,7356,4664,52,2192,-1060,0.05,0.1,0.19,0.97583,7.411378,-9.77154,-21.766033,2423,2907,-3399,450,3789,-3363
44,-1116,9576,3740,60,1784,-1151,0.04,0.12,0.18,0.97522,7.649201,-12.484692,-20.672543,2199,2824,-4453,-78,3621,-4416
45,-992,8464,4380,3,1473,-1444,0.04,0.14,0.17,0.974731,7.897703,-14.77672,-19.390903,2055,3163,-5054,-588,3869,-4944
46,-648,5176,2520,-14,1333,-1673,0.04,0.15,0.16,0.97467,7.90859,-16.771101,-17.757647,2119,3036,-5313,-638,3736,-5249
47,-1016,4500,1276,8,1052,-1643,0.04,0.17,0.14,0.974854,7.613491,-18.592003,-15.883584,2298,2292,-5859,-511,3034,-5948
48,-1172,3208,576,95,725,-1649,0.04,0.18,0.12,0.975098,7.21013,-20.088028,-13.984484,2429,1798,-6392,-521,2539,-6577
49,-928,3764,1008,188,412,-1689,0.04,0.19,0.11,0.975525,6.820321,-21.193714,-11.991038,2499,1460,-6778,-570,2181,-7016
50,-416,1740,208,167,191,-1683,0.04,0.19,0.09,0.976257,6.480133,-21.914831,-9.866716,2684,1216,-6881,-408,1942,-7216
51,-468,-752,-60,115,-119,-1534,0.03,0.2,0.07,0.977234,5.954026,-22.314627,-7.772833,2846,641,-7148,-267,1353,-7595
52,-356,1996,976,197,-457,-1379,0.03,0.2,0.05,0.978516,5.341992,-22.321987,-5.879281,2833,120,-7375,-267,777,-7858
53,-124,476,1844,284,-625,-1407,0.03,0.19,0.04,0.980042,4.983418,-21.895618,-4.04917,2831,129,-7171,-106,744,-7673
54,372,-560,-184,280,-833,-1359,0.03,0.19,0.02,0.98175,4.638228,-21.236443,-2.19649,2801,-81,-7082,19,494,-7599
55,736,8,3456,513,-1192,-1241,0.03,0.18,0.01,0.983643,4.344473,-20.266157,-0.395253,2817,-487,-7249,123,67,-7790
56,1884,-244,3192,525,-1221,-1210,0.04,0.16,-0.0,0.985779,4.335768,-18.837755,1.325017,2856,-530,-6677,540,-22,-7260
57,2868,556,2500,733,-1374,-1164,0.04,0.15,-0.02,0.987671,4.467953,-17.289274,2.976947,2980,-644,-6502,899,-159,-7122
58,4032,2780,3792,825,-1605,-1111,0.05,0.13,-0.03,0.98938,4.918962,-15.511672,4.609598,3171,-553,-6546,1297,-60,-7177
59,4804,1080,2688,694,-1758,-1209,0.05,0.11,-0.05,0.990906,5.587989,-13.406745,6.136319,3426,-13,-6340,1912,448,-6933
60,6204,-2060,6768,753,-2156,-1112,0.06,0.09,-0.06,0.992065,6.160547,-11.038474,7.681087,3557,-326,-6309,2308,95,-6871
61,6440,1736,8264,759,-2280,-793,0.06,0.07,-0.07,0.992981,6.675507,-8.174272,9.020793,3670,-1072,-5518,2748,-816,-6069
62,6276,5960,13112,785,-2520,-795,0.07,0.04,-0.08,0.993347,7.414057,-5.089148,9.969689,3508,-545,-4674,3045,-439,-4997
63,7704,6052,18556,804,-2496,-1083,0.08,0.01,-0.09,0.992554,8.517235,-1.78517,10.936086,3293,526,-2997,3325,347,-2987
64,7648,2812,17596,639,-2331,-1186,0.08,-0.02,-0.11,0.990479,9.635695,1.384112,12.21128,3184,709,-1106,3322,163,-894
65,8848,3832,20660,524,-2514,-1147,0.09,-0.05,-0.12,0.987549,10.479263,4.341132,13.588702,2990,297,-155,2973,-439,128
66,10336,2840,27836,462,-2518,-1239,0.09,-0.08,-0.14,0.983643,11.28941,7.46261,14.982872,2965,200,1288,2640,-841,1676
67,10736,672,29304,282,-2196,-1318,0.09,-0.11,-0.15,0.978821,12.019711,10.431005,16.536335,3075,-107,3529,2009,-1563,3929
68,10952,-3108,28884,128,-1962,-1277,0.09,-0.13,-0.17,0.973755,12.486019,12.933002,18.259243,3127,-868,5073,1163,-2519,5343
69,10632,-1992,30424,136,-1789,-1038,0.08,-0.15,-0.18,0.968811,12.650926,15.152667,19.969538,3092,-1902,5924,243,-3519,5984
70,9436,-1144,30736,66,-1512,-952,0.08,-0.17,-0.19,0.964172,12.787347,17.097282,21.453232,2820,-2195,6734,-668,-3682,6641
71,8396,-2868,29512,-57,-1204,-896,0.07,-0.18,-0.2,0.959961,12.873593,18.599329,22.872311,2322,-2331,7289,-1604,-3552,6983
72,8088,-3128,28316,-278,-1062,-723,0.07,-0.19,-0.21,0.956421,12.722537,19.711109,24.240717,1833,-2644,7198,-2291,-3505,6679
73,7832,-1812,28028,-377,-891,-526,0.06,-0.2,-0.22,0.953613,12.22438,20.689369,25.488012,1443,-2837,6998,-2754,-3352,6345
74,7588,-836,28360,-301,-638,-512,0.05,-0.2,-0.22,0.951477,11.625855,21.454456,26.523161,1109,-2582,6825,-2951,-2833,6143
75,7404,-1660,26660,-314,-255,-530,0.04,-0.21,-0.23,0.949768,11.16301,21.85965,27.451588,890,-2285,6752,-3030,-2364,6068
76,7204,-2572,24312,-353,-28,-488,0.04,-0.21,-0.24,0.94873,10.65582,21.848213,28.308937,760,-2243,6194,-2894,-2195,5547
77,7216,-5460,23488,-616,55,-316,0.03,-0.2,-0.24,0.948303,9.994911,21.640335,29.061197,662,-2450,5438,-2740,-2280,4826
78,7000,-4584,20324,-776,130,55,0.02,-0.2,-0.25,0.948547,8.812223,21.42288,29.652451,625,-3033,4747,-2726,-2712,4162
79,6736,-908,19176,-659,-39,274,0.01,-0.19,-0.25,0.949646,7.364087,21.263596,29.840519,578,-2889,3628,-2228,-2553,3217
